,ID,Severity,Start_Lat,Start_Lng,Description,Street,State,Precipitation(in),Weather_Condition,Junction
1656480,A-1656481,2,41.176296,-85.103176,Lane closed on I-69 N from I-469/Exit 115 (I-69) to IN-1/Dupont Rd/Exit 116 (I-69) due to accident.,I-69 N,IN,0.0,Cloudy,True
