,ID,Severity,Start_Lat,Start_Lng,Description,Street,State,Precipitation(in),Weather_Condition,Junction
2773176,A-2773177,2,42.912701,-112.47111,At US-91/Exit 61 - Accident. Roadwork.,I-86 E,ID,0.0,T-Storm / Windy,True
