,ID,Severity,Start_Lat,Start_Lng,Description,Street,State,Precipitation(in),Weather_Condition,Junction
1148661,A-1148662,2,40.360595,-111.785706,Slow traffic on I-15 S from W Main St/Exit 281 (I-15) to 1600/Exit 276 (I-15) due to accident.,S 500 E,UT,0.0,Mostly Cloudy,True
