,ID,Severity,Start_Lat,Start_Lng,Description,Street,State,Precipitation(in),Weather_Condition,Junction
2788255,A-2788256,3,39.575736,-75.66206,At Lorewood Grove Rd/Exit 148 - Accident. Right lane blocked. Center lane blocked.,DE-1 S,DE,0.0,Cloudy,True
2820923,A-2820924,4,39.58394000000001,-75.66194,Closed between US-13/SR-72/Exit 152 and Lorewood Grove Rd/Exit 148 - Road closed due to accident.,Korean War Veterans Memorial Hwy S,DE,0.0,Fair,True
